iteration,time,US-AK,US-AL,US-AR,US-AZ,US-CA,US-CO,US-CT,US-DC,US-DE,US-FL,US-GA,US-HI,US-IA,US-ID,US-IL,US-IN,US-KS,US-KY,US-LA,US-MA,US-MD,US-ME,US-MI,US-MN,US-MO,US-MS,US-MT,US-NC,US-ND,US-NE,US-NH,US-NJ,US-NM,US-NV,US-NY,US-OH,US-OK,US-OR,US-PA,US-RI,US-SC,US-SD,US-TN,US-TX,US-UT,US-VA,US-VT,US-WA,US-WI,US-WV,US-WY
1,2012-01-01 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,17.35333796704003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.606015776463526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.37979747235776,0.0,0.0,230.67480168487788,0.0,0.0,0.0,51.03140712240467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53034114214246,0.0,0.0,0.0,0.0
2,2012-01-03 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,10.881000815097039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.023246948757435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.286809938236622,0.0,0.0,144.63820019807827,0.0,0.0,0.0,31.99806894026252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4676559983414172,0.0,0.0,0.0,0.0
3,2012-01-04 12:00:00,0.003431434558838063,0.013584598156217376,0.00497987533463433,0.025830506520217164,0.10712458404398077,0.02815086961590243,9.147173481050357,0.005778209045726778,0.10038098044605133,0.08167528033183781,0.04392136068375702,0.012722383427239043,0.007332195930273494,0.0036197878361260627,0.05160393308594895,0.012976094349639441,0.0041932508425019535,0.00627515650020981,0.008911266958171737,5.518399285868356,0.6897388867302714,0.0016105316365982946,0.023071852569130222,0.018025437947809718,0.016012198262631748,0.0027208920452506617,0.0017269092825798315,0.02447033516035966,0.0017652784022595118,0.0034595377049420417,0.11608408773375196,13.676509866959822,0.006679817336831083,0.011650089065597584,110.1890434363973,0.548175002938907,0.008695628579520966,0.01063682434692708,27.00198608316672,0.13998134471821438,0.011088229189676948,0.0017811501525243176,0.015144698232554425,0.07189633172673507,0.014237125115930744,0.019650348644762197,2.7395310284186656,0.020273827890094093,0.013349537902814436,0.13541310496593464,0.0016682213141050177
4,2012-01-05 12:00:00,0.0030239045299042685,0.011978058534098234,0.00440404583952539,0.02276034603285679,0.09459616593952971,0.02475945279359167,8.345264094604836,0.0050172746464701495,0.1747957500474562,0.07198998448789372,0.03867826112149025,0.011143722688450057,0.0064739079616082515,0.003194830167100618,0.04552037662602843,0.01146667301407023,0.0037039469229699154,0.005549967640206995,0.007879554573171634,5.403363863396101,1.1971810105835523,0.0014263520387221128,0.020406849485310467,0.015907402463210568,0.014145566387197623,0.0024094348761219877,0.0015282782431122353,0.021619910321341838,0.0015589798741567067,0.003054518188957938,0.20098769094949318,13.155459904820901,0.00589609528786877,0.01020478565300321,90.96512383866863,0.94064766798476,0.007684042135675972,0.009392560732483169,24.707713932139857,0.24276980285224284,0.009784773401139271,0.0015733500649393734,0.01337975976938423,0.06350344829454213,0.01252117645801718,0.01736705808868139,2.352168579262157,0.017909350357793508,0.011792785966148644,0.23440912347114282,0.0014703209479372062
5,2012-01-06 12:00:00,0.005041369842747606,0.020324293008214867,0.007480947475865793,0.0376863069956406,0.15783696381960333,0.04108437654286284,7.6977175902296535,0.01157115697177183,0.2257076906665526,0.1199207170520118,0.06407796637147253,0.01858981467753576,0.010956547166337776,0.005371877977177041,0.07542710914009855,0.02411765608725452,0.006373392319105086,0.011898100083705761,0.013314096501845207,5.277606224686504,1.5425863129524373,0.0034208906015413603,0.0374062633342065,0.026370740026957645,0.023606201653290207,0.004217432907135314,0.0025671565907034203,0.0360176991185465,0.002620768933173653,0.005180138591600252,0.25948909765573364,12.646716343868041,0.009852732029643556,0.016622830906193223,77.33181504209197,1.2227945325051879,0.0129584041955233,0.015682437366511832,22.85768171266558,0.313193548378828,0.01653700261589633,0.0026586676544965203,0.02237481759270913,0.10569211985844676,0.020816867848635283,0.033517640996578786,2.064690860483428,0.029835099087953818,0.019886812614336,0.3011951121966606,0.00248972747503812
6,2012-01-07 12:00:00,0.004966774198172189,0.020398207176887534,0.007535699592261941,0.03686420965937266,0.15593228247620433,0.0402100389072066,7.061184541638676,0.01757337282009728,0.25961592259473326,0.11806925686895002,0.06268368630436795,0.01822503538768996,0.010981338647658502,0.005346909402087419,0.07391044577516886,0.03306839766354865,0.0064955576894111374,0.016592808102080116,0.013338865189572542,5.080624345882139,1.7651225038963245,0.00534604956604531,0.043401095679159736,0.02586378482343228,0.02333335375460965,0.0043779120259996585,0.0025584643301421813,0.03554164215177817,0.0026093510745607493,0.005202031468426346,0.29733324717234255,12.00233132204574,0.009744883336173356,0.015903782387892577,66.41310436509154,1.4075182341441592,0.012949839693902525,0.01550381456011759,21.02719144208711,0.35877402739281283,0.016543079147612567,0.0026615342795460596,0.022164469600754595,0.1041646619251062,0.020414837053854978,0.04176262396842457,1.8170326043904252,0.029435094614434488,0.01986783842371446,0.3425345996705518,0.0024925020607794285
7,2012-01-08 12:00:00,0.006150687115726422,0.025609798052245825,0.009477769985187257,0.04539659815649191,0.19333713451756282,0.049579998852346915,6.437292593508881,0.027214131233770956,0.28247015561079686,0.14612039700911642,0.07722776852820237,0.022546267028648984,0.013763752552803996,0.006669395772791951,0.09118312749649168,0.04921647739877092,0.00824631653837327,0.024904357002594142,0.01670997109853217,4.846307697296012,1.9115723570960148,0.008398785258932414,0.059637154524525074,0.03189888446753644,0.028939556125735944,0.005632043122297897,0.003191960256005554,0.04409180137330465,0.003253895557230387,0.006534301269942341,0.32288523299867256,11.280837554240975,0.012092654426593448,0.01931702724672565,57.307261778767824,1.5411470863211731,0.01619163842586843,0.019233467322291923,19.231396411268005,0.38914958613644957,0.020711286789227817,0.0033328815532326487,0.02758507144533019,0.12889470026427408,0.02521005748214496,0.05944990329450998,1.5972639101128943,0.03645100589820546,0.024862484651623502,0.36886643091069077,0.0031237223343132674
8,2012-01-09 12:00:00,0.006046371567182283,0.0256837326963528,0.009543349831852557,0.04425574006309537,0.1905847707801709,0.04838260015101027,5.833437095725473,0.035098009284543645,0.2958434815360766,0.14351947572542967,0.07532568830318695,0.022066968246177703,0.01377824108445211,0.006630446175462324,0.08931289308503325,0.06128532643775251,0.008409013058198432,0.03131363010306942,0.016730709247778162,4.57900903437354,1.9911544471985836,0.011075830523444767,0.06807970870290982,0.031194599346523345,0.02854813205602762,0.00585693016714874,0.003179068907344965,0.04362465601991577,0.003234064826727746,0.006564353884994836,0.3372335441175911,10.508005390291107,0.011930769141931828,0.018405238906140556,49.55446557483991,1.6194081968281635,0.016159930382299875,0.018974859951580512,17.48474432481941,0.4059133753325977,0.02069533029890888,0.0033331381648888992,0.027426148235472687,0.1267035785503036,0.024654447119394185,0.07055062785728874,1.4008319654788335,0.03587293204196239,0.02487825585736718,0.3818707745797968,0.0031239413035314594
9,2012-01-10 12:00:00,0.006636126513422856,0.028545109705058327,0.01063284229976326,0.04830103830455036,0.20946984035628397,0.052860424264717036,5.263775097320687,0.04374875474248656,0.3021798091964477,0.1574143450964083,0.0822691605634062,0.024180156897161315,0.015290376846711966,0.007328684246242467,0.09801431921049295,0.07577131008757204,0.009447964169988152,0.038957619340885485,0.01857572174261148,4.30123737401488,2.0242042563978413,0.01409517493575755,0.0813259287610791,0.03411540283900005,0.03139514169276091,0.006667123006556698,0.003518606481401309,0.04827353065086963,0.0035724504764703775,0.0073088009377299205,0.34409158488670516,9.727744151169334,0.01311681267481142,0.019840128732033984,42.93290301293713,1.6640562421137277,0.017899493141670032,0.020866450557680365,15.833616647317077,0.41329485955460166,0.022944631045734108,0.0036972501931990037,0.03045823767338375,0.138994794683941,0.0269711994194668,0.08537660519395601,1.2268762709060346,0.0393813693529529,0.02767485124019005,0.38625104659273746,0.003465543393145065
10,2012-01-11 12:00:00,0.006456397753414242,0.02828623550657347,0.010581376066299553,0.04660178017240086,0.20432522563611943,0.05105612240073807,4.731196055130955,0.050276617218299645,0.3023024573159666,0.15300831159047923,0.0794513098119795,0.023432984270971766,0.015124729146300697,0.007206788743585943,0.09544994801533156,0.08641761776195249,0.009511397363427007,0.044763507405016605,0.01839373927947644,4.014453666880072,2.0151703032724875,0.016628282669036668,0.08910096639325057,0.03303071607538009,0.030656017077682413,0.006838698471665171,0.0034694983284303746,0.04762808503464245,0.003510244267001573,0.007264286757052689,0.3439043434764726,8.951533031401123,0.012798007797477726,0.018758872520487933,37.239143414149375,1.6722171743996352,0.017659973836460632,0.02037014782940273,14.28261362170348,0.41205222209328674,0.022663509968036993,0.0036550362561207613,0.030209982507733588,0.13521183229627692,0.02610002875758744,0.09493690530587921,1.0730776404423747,0.03835137973367718,0.027496717902599364,0.382682709607554,0.003424475535560877
